"","time","female","age","wage","ltime"
"16396",16,0,29,66.3000030517578,2.7725887298584
"16397",38,0,45,50.5,3.63758611679077
"16398",393,1,44,0,5.97380971908569
"16399",732,1,49,76,6.59578037261963
"16400",61,0,46,52,4.11087369918823
"16401",425,1,42,77.5999984741211,6.05208921432495
"16402",329,0,45,0,5.79605770111084
"16403",213,1,38,44.4000015258789,5.36129236221313
"16404",304,0,34,56.0999984741211,5.71702766418457
"16405",353,0,34,52.5999984741211,5.86646795272827
"16406",93,1,42,43.4000015258789,4.53259944915771
"16407",591,0,45,32.7000007629395,6.38181591033936
"16408",57,1,29,52.5999984741211,4.04305124282837
"16409",509,1,28,47.4000015258789,6.2324481010437
"16410",125,0,34,134.699996948242,4.82831382751465
"16411",461,0,39,83.1999969482422,6.13339805603027
"16412",352,1,28,95.9000015258789,5.86363124847412
"16413",59,0,39,74.5,4.07753753662109
"16414",198,1,31,44.4000015258789,5.28826713562012
"16415",670,0,49,95.4000015258789,6.5072774887085
"16416",147,0,34,70.4000015258789,4.99043273925781
"16417",130,0,27,60.2000007629395,4.86753463745117
"16418",185,1,28,62.7999992370605,5.22035598754883
"16419",1794,0,40,51.5,7.49220323562622
"16420",154,0,33,65.3000030517578,5.03695249557495
"16421",274,0,26,86.6999969482422,5.61312818527222
"16422",531,0,39,127.599998474121,6.27476215362549
"16423",837,0,36,73,6.72982406616211
"16424",70,0,29,66.8000030517578,4.24849510192871
"16425",47,0,45,55.0999984741211,3.85014748573303
"16426",643,1,45,55.0999984741211,6.46614456176758
"16427",432,1,35,102,6.06842565536499
"16428",1796,1,48,66.8000030517578,7.49331712722778
"16429",216,0,32,55.5999984741211,5.37527847290039
"16430",120,0,29,53.5999984741211,4.78749179840088
"16431",1066,0,36,0,6.97166872024536
"16432",871,0,27,59.7000007629395,6.7696418762207
"16433",946,1,30,34.7000007629395,6.8522424697876
"16434",357,0,49,53.5999984741211,5.87773561477661
"16435",55,0,29,81.0999984741211,4.00733327865601
"16436",1067,1,36,0,6.97260618209839
"16437",519,0,29,0,6.25190401077271
"16438",185,1,37,50.5,5.22035598754883
"16439",964,0,40,60.2000007629395,6.87109136581421
"16440",120,1,27,76.5,4.78749179840088
"16441",145,0,47,68.4000015258789,4.97673368453979
"16442",69,1,32,98.5,4.23410654067993
"16443",396,1,33,97.4000015258789,5.98141431808472
"16444",974,1,46,33.2000007629395,6.88141107559204
"16445",35,0,46,66.3000030517578,3.55534815788269
"16446",640,1,29,0,6.46146821975708
"16447",512,0,46,124.5,6.2383246421814
"16448",142,0,37,70.9000015258789,4.95582723617554
"16449",548,0,39,68.4000015258789,6.30627536773682
"16450",46,0,42,76,3.82864141464233
"16451",168,1,41,0,5.12396383285522
"16452",107,0,26,45.9000015258789,4.67282867431641
"16453",882,1,46,34.7000007629395,6.78219223022461
"16454",152,0,29,76,5.02388048171997
"16455",75,0,27,53.5999984741211,4.31748819351196
"16456",571,0,28,40.2999992370605,6.34738922119141
"16457",102,0,39,59.7000007629395,4.62497282028198
"16458",98,1,47,46.4000015258789,4.58496761322021
"16459",366,0,38,76.5,5.90263319015503
"16460",329,1,44,41.7999992370605,5.79605770111084
"16461",1127,1,27,12.8000001907349,7.02731466293335
"16462",76,0,29,90.3000030517578,4.33073329925537
"16463",1209,1,34,0,7.0975489616394
"16464",52,0,26,50,3.95124363899231
"16465",427,0,37,53.5999984741211,6.05678415298462
"16466",215,1,35,83.6999969482422,5.37063789367676
"16467",1004,1,33,83.1999969482422,6.91174745559692
"16468",22,1,34,75,3.09104251861572
"16469",17,1,26,44.4000015258789,2.83321332931519
"16470",414,1,34,113.800003051758,6.02586603164673
"16471",118,0,44,71.9000015258789,4.77068471908569
"16472",184,0,46,73,5.21493577957153
"16473",65,0,29,63.7999992370605,4.17438745498657
"16474",40,1,27,39.7999992370605,3.68887948989868
"16475",1613,0,35,45.4000015258789,7.38585090637207
"16476",31,1,27,26,3.43398714065552
"16477",215,1,31,0,5.37063789367676
"16478",939,0,32,73.5,6.84481525421143
"16479",96,0,44,99.5,4.5643482208252
"16480",366,1,28,44.4000015258789,5.90263319015503
"16481",62,0,27,47.4000015258789,4.12713432312012
"16482",31,0,35,61.2000007629395,3.43398714065552
"16483",153,1,48,134.699996948242,5.03043794631958
"16484",244,1,40,35.7000007629395,5.49716806411743
"16485",146,0,37,65.8000030517578,4.98360681533813
"16486",1917,0,39,70.9000015258789,7.55851697921753
"16487",427,1,36,31.6000003814697,6.05678415298462
"16488",823,1,48,46.9000015258789,6.71295642852783
"16489",700,0,48,103.099998474121,6.55108022689819
"16490",28,0,28,55.0999984741211,3.33220458030701
"16491",33,0,39,100,3.49650764465332
"16492",172,0,42,54.5999984741211,5.14749431610107
"16493",13,0,29,84.1999969482422,2.56494927406311
"16494",20,0,36,71.9000015258789,2.99573230743408
"16495",46,1,29,45.4000015258789,3.82864141464233
"16496",268,1,30,38.7999992370605,5.59098720550537
"16497",1051,1,26,33.7000007629395,6.95749759674072
"16498",810,0,41,58.2000007629395,6.69703435897827
"16499",754,1,30,58.7000007629395,6.6253924369812
"16500",77,1,48,51.5,4.34380531311035
"16501",26,0,45,61.7000007629395,3.25809645652771
"16502",72,0,44,63.2999992370605,4.27666616439819
"16503",63,0,28,85.6999969482422,4.14313459396362
"16504",335,1,35,46.4000015258789,5.8141303062439
"16505",1679,0,43,44.9000015258789,7.42595386505127
"16506",1452,0,49,100.5,7.28069734573364
"16507",29,0,39,89.3000030517578,3.36729574203491
"16508",655,1,30,0,6.48463535308838
"16509",295,1,45,81.5999984741211,5.68697547912598
"16510",78,0,32,68.4000015258789,4.35670900344849
"16511",937,1,28,0,6.8426833152771
"16512",123,0,27,86.1999969482422,4.81218433380127
"16513",1035,0,48,58.7000007629395,6.94215679168701
"16514",913,1,44,49,6.81673574447632
"16515",400,1,37,54.0999984741211,5.99146461486816
"16516",137,0,34,45.9000015258789,4.91998100280762
"16517",46,0,29,105.599998474121,3.82864141464233
"16518",63,0,31,59.7000007629395,4.14313459396362
"16519",1979,1,27,0,7.5903468132019
"16520",183,0,33,85.1999969482422,5.20948600769043
"16521",22,0,31,78.0999984741211,3.09104251861572
"16522",1674,0,48,0,7.42297124862671
"16523",546,0,33,51,6.30261898040771
"16524",32,1,37,29.1000003814697,3.465735912323
"16525",136,0,48,61.7000007629395,4.91265487670898
"16526",865,0,39,64.3000030517578,6.76272964477539
"16527",46,0,34,89.3000030517578,3.82864141464233
"16528",711,1,38,54.5999984741211,6.56667232513428
"16529",280,1,34,56.0999984741211,5.63478946685791
"16530",1312,0,49,62.7999992370605,7.17930793762207
"16531",1856,0,29,57.0999984741211,7.52617883682251
"16532",15,0,48,67.3000030517578,2.70805025100708
"16533",701,0,41,73,6.55250787734985
"16534",137,1,31,21.8999996185303,4.91998100280762
"16535",62,0,36,72.4000015258789,4.12713432312012
"16536",148,0,26,40.2999992370605,4.99721240997314
"16537",168,0,31,52,5.12396383285522
"16538",412,0,47,133.699996948242,6.02102327346802
"16539",89,1,32,59.7000007629395,4.48863649368286
"16540",319,0,29,76,5.76519107818604
"16541",641,1,34,30.6000003814697,6.46302938461304
"16542",904,1,46,77,6.80682945251465
"16543",48,0,27,59.7000007629395,3.8712010383606
"16544",93,0,44,84.6999969482422,4.53259944915771
"16545",43,0,29,71.4000015258789,3.76120018959045
"16546",283,0,38,85.6999969482422,5.64544677734375
"16547",274,0,30,58.2000007629395,5.61312818527222
"16548",113,1,28,89.3000030517578,4.72738790512085
"16549",61,1,26,60.2000007629395,4.11087369918823
"16550",319,0,32,0,5.76519107818604
"16551",85,0,48,92.3000030517578,4.44265127182007
"16552",546,1,43,17.2999992370605,6.30261898040771
"16553",35,0,31,83.1999969482422,3.55534815788269
"16554",127,1,39,56.5999984741211,4.84418725967407
"16555",80,0,29,56.0999984741211,4.38202667236328
"16556",367,0,49,50.5,5.90536165237427
"16557",165,0,46,42.2999992370605,5.1059455871582
"16558",115,0,40,54.5999984741211,4.74493217468262
"16559",248,0,41,85.6999969482422,5.51342868804932
"16560",333,1,35,45.4000015258789,5.80814266204834
"16561",1179,0,32,65.3000030517578,7.07242202758789
"16562",47,0,28,67.3000030517578,3.85014748573303
"16563",756,1,29,44.4000015258789,6.62804126739502
"16564",770,0,45,133.699996948242,6.64639043807983
"16565",605,0,34,46.9000015258789,6.40522861480713
"16566",152,0,43,92.3000030517578,5.02388048171997
"16567",922,0,35,96.4000015258789,6.82654523849487
"16568",52,0,26,62.2000007629395,3.95124363899231
"16569",1292,1,41,0,7.16394662857056
"16570",54,0,37,75.5,3.98898410797119
"16571",61,0,34,50,4.11087369918823
"16572",526,1,44,75,6.26530122756958
"16573",1335,0,32,61.2000007629395,7.19668674468994
"16574",399,0,28,71.4000015258789,5.9889612197876
"16575",77,1,27,48,4.34380531311035
"16576",456,1,28,31.6000003814697,6.12249279022217
"16577",1123,1,34,0,7.02375888824463
"16578",115,1,27,68.4000015258789,4.74493217468262
"16579",943,1,39,24.5,6.84906625747681
"16580",227,1,27,45.4000015258789,5.42495012283325
"16581",1163,1,35,0,7.05875825881958
"16582",88,0,28,0.5,4.47733688354492
"16583",98,0,29,83.1999969482422,4.58496761322021
"16584",1188,1,33,0,7.08002662658691
"16585",34,0,27,67.3000030517578,3.52636051177979
"16586",19,0,31,89.3000030517578,2.94443893432617
"16587",46,1,27,57.0999984741211,3.82864141464233
"16588",221,0,32,61.7000007629395,5.39816284179688
"16589",488,0,32,63.2999992370605,6.19031524658203
"16590",458,0,27,97.4000015258789,6.12686920166016
"16591",154,0,30,86.6999969482422,5.03695249557495
"16592",183,0,45,204.100006103516,5.20948600769043
"16593",545,1,43,134.699996948242,6.30078601837158
"16594",7,0,34,55.0999984741211,1.94591009616852
"16595",731,0,34,77,6.59441328048706
"16596",486,0,38,107.099998474121,6.18620872497559
"16597",482,0,35,51.5,6.17794418334961
"16598",632,0,46,58.2000007629395,6.44888925552368
"16599",479,1,30,0,6.1717004776001
"16600",364,1,41,23,5.89715385437012
"16601",95,1,45,15.3000001907349,4.55387687683105
"16602",1894,0,38,71.4000015258789,7.54644632339478
"16603",698,1,34,0,6.54821920394897
"16604",790,1,46,31.1000003814697,6.67203283309937
"16605",871,0,38,71.4000015258789,6.7696418762207
"16606",124,0,37,58.7000007629395,4.82028150558472
"16607",307,1,36,95.4000015258789,5.72684764862061
"16608",578,1,32,98.5,6.35957384109497
"16609",62,0,31,135.199996948242,4.12713432312012
"16610",631,0,32,95.4000015258789,6.44730567932129
"16611",260,0,39,51,5.56068181991577
"16612",218,1,36,32.7000007629395,5.3844952583313
"16613",447,0,27,70.9000015258789,6.10255861282349
"16614",170,1,38,18.8999996185303,5.13579845428467
"16615",335,0,26,65.8000030517578,5.8141303062439
"16616",94,1,28,63.2999992370605,4.54329490661621
"16617",210,0,44,53.5999984741211,5.34710741043091
"16618",1139,0,34,90.3000030517578,7.03790616989136
"16619",213,0,27,59.2000007629395,5.36129236221313
"16620",987,0,37,79.5999984741211,6.89467000961304
"16621",38,0,36,95.4000015258789,3.63758611679077
"16622",31,0,40,66.3000030517578,3.43398714065552
"16623",459,1,36,57.0999984741211,6.12905025482178
"16624",75,0,47,104.599998474121,4.31748819351196
"16625",94,1,33,69.9000015258789,4.54329490661621
"16626",104,0,37,67.3000030517578,4.64439105987549
"16627",245,1,36,87.8000030517578,5.5012583732605
"16628",423,0,48,65.3000030517578,6.04737234115601
"16629",158,0,35,65.3000030517578,5.06259489059448
"16630",43,1,26,50,3.76120018959045
"16631",122,1,27,64.3000030517578,4.80402088165283
"16632",75,0,38,85.1999969482422,4.31748819351196
"16633",199,1,44,53.0999984741211,5.29330492019653
"16634",120,0,38,108.699996948242,4.78749179840088
"16635",669,0,43,49,6.505784034729
"16636",182,0,29,77.5999984741211,5.20400667190552
"16637",245,1,38,46.9000015258789,5.5012583732605
"16638",41,0,34,91.8000030517578,3.71357202529907
"16639",80,0,34,78.5999984741211,4.38202667236328
"16640",184,0,27,48,5.21493577957153
"16641",1208,1,31,0,7.09672117233276
"16642",160,1,45,45.4000015258789,5.07517385482788
"16643",62,0,37,53.0999984741211,4.12713432312012
"16644",50,0,43,0,3.91202306747437
"16645",580,1,31,0,6.36302804946899
"16646",1142,0,28,71.4000015258789,7.04053640365601
"16647",51,0,49,0,3.93182563781738
"16648",159,0,43,51.5,5.06890439987183
"16649",91,0,39,90.8000030517578,4.51085948944092
"16650",400,0,41,62.7999992370605,5.99146461486816
"16651",652,0,30,48,6.4800443649292
"16652",154,0,49,134.699996948242,5.03695249557495
"16653",397,0,28,39.7999992370605,5.98393630981445
"16654",334,1,26,0,5.81114101409912
"16655",456,1,35,0,6.12249279022217
"16656",577,1,45,112.199996948242,6.35784244537354
"16657",827,0,39,65.8000030517578,6.71780490875244
"16658",117,0,30,59.2000007629395,4.76217412948608
"16659",40,0,37,54.5999984741211,3.68887948989868
"16660",425,0,31,41.2999992370605,6.05208921432495
"16661",392,0,48,42.9000015258789,5.97126197814941
"16662",35,0,28,75,3.55534815788269
"16663",1845,1,36,53.5999984741211,7.52023458480835
"16664",54,0,41,0,3.98898410797119
"16665",701,1,48,44.9000015258789,6.55250787734985
"16666",1373,0,40,18.3999996185303,7.22475337982178
"16667",201,0,43,134.699996948242,5.30330467224121
"16668",668,0,34,68.9000015258789,6.50428819656372
"16669",598,1,40,0,6.39359092712402
"16670",121,0,32,58.7000007629395,4.79579067230225
"16671",62,1,34,56.0999984741211,4.12713432312012
"16672",504,1,37,0,6.22257614135742
"16673",31,0,40,64.8000030517578,3.43398714065552
"16674",153,1,39,56.0999984741211,5.03043794631958
"16675",26,1,26,59.7000007629395,3.25809645652771
"16676",55,0,44,91.3000030517578,4.00733327865601
"16677",207,0,29,74,5.33271884918213
"16678",1263,0,31,40.2999992370605,7.14124488830566
"16679",104,0,27,64.8000030517578,4.64439105987549
"16680",117,1,41,37.2000007629395,4.76217412948608
"16681",336,0,31,69.4000015258789,5.81711101531982
"16682",1521,0,35,0,7.32712316513062
"16683",92,1,35,64.8000030517578,4.52178859710693
"16684",1567,0,28,56.5999984741211,7.35691833496094
"16685",435,1,32,0,6.07534599304199
"16686",748,0,28,92.9000015258789,6.61740303039551
"16687",679,0,34,39.7999992370605,6.52062129974365
"16688",99,0,38,83.6999969482422,4.59511995315552
"16689",71,1,40,107.699996948242,4.26268005371094
"16690",364,1,30,107.099998474121,5.89715385437012
"16691",548,0,48,137.800003051758,6.30627536773682
"16692",642,0,44,57.0999984741211,6.4645881652832
"16693",154,0,37,96.9000015258789,5.03695249557495
"16694",136,0,38,75.5,4.91265487670898
"16695",29,0,38,77,3.36729574203491
"16696",1459,0,43,95.9000015258789,7.28550672531128
"16697",13,0,27,55.0999984741211,2.56494927406311
"16698",510,0,38,83.1999969482422,6.23441076278687
"16699",581,1,40,0,6.36475086212158
"16700",1218,1,37,57.7000007629395,7.10496520996094
"16701",47,0,32,70.4000015258789,3.85014748573303
"16702",93,1,34,27,4.53259944915771
"16703",798,0,43,54.5999984741211,6.6821084022522
"16704",213,0,33,109.199996948242,5.36129236221313
"16705",213,0,34,69.9000015258789,5.36129236221313
"16706",349,0,33,99,5.85507202148438
"16707",967,1,31,68.9000015258789,6.87419843673706
"16708",176,0,43,114.300003051758,5.17048406600952
"16709",118,0,43,123.5,4.77068471908569
"16710",49,0,33,107.099998474121,3.89182019233704
"16711",1656,1,31,42.2999992370605,7.41216039657593
"16712",48,0,27,56.0999984741211,3.8712010383606
"16713",559,0,26,65.8000030517578,6.32614946365356
"16714",1687,0,35,71.9000015258789,7.43070697784424
"16715",784,0,45,204.100006103516,6.66440916061401
"16716",112,0,32,56.5999984741211,4.71849870681763
"16717",62,0,34,80.5999984741211,4.12713432312012
"16718",69,0,31,94.9000015258789,4.23410654067993
"16719",93,1,34,82.0999984741211,4.53259944915771
"16720",792,0,45,48,6.67456150054932
"16721",15,1,32,95.4000015258789,2.70805025100708
"16722",735,1,31,0,6.5998706817627
"16723",18,0,46,63.2999992370605,2.89037179946899
"16724",60,1,28,64.8000030517578,4.09434461593628
"16725",916,1,45,80.0999984741211,6.82001638412476
"16726",305,0,39,48,5.72031164169312
"16727",185,0,33,56.0999984741211,5.22035598754883
"16728",366,1,47,38.7999992370605,5.90263319015503
"16729",248,1,35,29.1000003814697,5.51342868804932
"16730",215,1,28,51.5,5.37063789367676
"16731",121,1,41,23.5,4.79579067230225
"16732",15,0,29,83.6999969482422,2.70805025100708
"16733",6,0,28,53.0999984741211,1.7917594909668
"16734",238,1,27,50.5,5.47227048873901
"16735",275,0,36,75.5,5.61677122116089
"16736",531,0,31,110.199996948242,6.27476215362549
"16737",208,0,38,78.5999984741211,5.33753824234009
"16738",307,1,33,0,5.72684764862061
"16739",1017,0,29,0,6.92461252212524
"16740",95,1,40,30.6000003814697,4.55387687683105
"16741",361,0,27,66.8000030517578,5.88887786865234
"16742",154,0,37,44.4000015258789,5.03695249557495
"16743",62,1,45,21.8999996185303,4.12713432312012
"16744",315,0,46,0,5.75257253646851
"16745",356,0,28,62.7999992370605,5.87493085861206
"16746",856,1,28,0,6.75227022171021
"16747",32,0,34,63.7999992370605,3.465735912323
"16748",123,1,31,70.9000015258789,4.81218433380127
"16749",288,0,48,85.1999969482422,5.66296052932739
"16750",138,0,49,54.0999984741211,4.92725372314453
"16751",40,0,27,73.5,3.68887948989868
"16752",169,0,38,87.1999969482422,5.12989854812622
"16753",546,0,32,71.9000015258789,6.30261898040771
"16754",866,0,46,107.699996948242,6.76388502120972
"16755",92,0,32,82.6999969482422,4.52178859710693
"16756",15,1,48,73.5,2.70805025100708
"16757",48,0,43,80.5999984741211,3.8712010383606
"16758",156,0,30,76,5.04985618591309
"16759",23,1,31,44.9000015258789,3.13549423217773
"16760",1674,0,45,100.5,7.42297124862671
"16761",1641,0,45,204.100006103516,7.40306091308594
"16762",397,1,32,37.2000007629395,5.98393630981445
"16763",51,1,30,54.0999984741211,3.93182563781738
"16764",112,0,28,71.9000015258789,4.71849870681763
"16765",779,0,44,20.8999996185303,6.65801095962524
"16766",48,0,34,48,3.8712010383606
"16767",230,1,27,66.8000030517578,5.43807935714722
"16768",973,1,36,0,6.88038396835327
"16769",81,0,30,85.1999969482422,4.39444923400879
"16770",96,0,40,108.199996948242,4.5643482208252
"16771",145,0,43,77.5999984741211,4.97673368453979
"16772",295,1,42,30.6000003814697,5.68697547912598
"16773",562,0,30,204.100006103516,6.33150196075439
"16774",506,0,40,50.5,6.22653675079346
"16775",139,0,35,56.0999984741211,4.93447399139404
"16776",378,0,27,55.5999984741211,5.93489408493042
"16777",1336,1,40,204.100006103516,7.19743537902832
"16778",53,0,41,67.3000030517578,3.97029185295105
"16779",366,1,35,123,5.90263319015503
"16780",1493,1,29,0,7.30854272842407
"16781",646,0,28,83.1999969482422,6.47079944610596
"16782",145,0,30,63.7999992370605,4.97673368453979
"16783",1491,1,47,27.6000003814697,7.30720233917236
"16784",397,0,30,71.4000015258789,5.98393630981445
"16785",274,1,30,29.6000003814697,5.61312818527222
"16786",93,0,36,84.1999969482422,4.53259944915771
"16787",1124,1,38,0,7.02464914321899
"16788",424,1,38,0,6.04973363876343
"16789",265,0,29,95.4000015258789,5.57973003387451
"16790",30,0,34,68.4000015258789,3.40119743347168
"16791",154,0,30,66.8000030517578,5.03695249557495
"16792",397,0,26,61.2000007629395,5.98393630981445
"16793",349,0,37,65.8000030517578,5.85507202148438
"16794",1299,0,35,47.4000015258789,7.16935014724731
"16795",319,0,47,83.6999969482422,5.76519107818604
"16796",98,0,27,0,4.58496761322021
"16797",103,0,30,52,4.63472890853882
"16798",271,1,46,64.3000030517578,5.60211896896362
"16799",349,0,37,67.9000015258789,5.85507202148438
"16800",1127,0,44,61.2000007629395,7.02731466293335
"16801",32,1,29,21.8999996185303,3.465735912323
"16802",34,0,31,121.400001525879,3.52636051177979
"16803",1236,0,28,0,7.11963558197021
"16804",442,1,36,0,6.09131002426147
"16805",62,1,44,55.5999984741211,4.12713432312012
"16806",220,0,35,73.5,5.39362764358521
"16807",244,0,32,79.0999984741211,5.49716806411743
"16808",31,1,49,46.4000015258789,3.43398714065552
"16809",1400,0,45,0,7.24422740936279
"16810",1202,1,30,79.0999984741211,7.09174203872681
"16811",837,1,37,112.199996948242,6.72982406616211
"16812",549,0,42,61.2000007629395,6.30809831619263
"16813",61,0,35,53.0999984741211,4.11087369918823
"16814",2100,1,33,58.7000007629395,7.64969253540039
"16815",48,0,31,83.1999969482422,3.8712010383606
"16816",946,0,41,134.699996948242,6.8522424697876
"16817",121,0,37,61.7000007629395,4.79579067230225
"16818",821,0,45,134.199996948242,6.71052312850952
"16819",481,1,42,44.4000015258789,6.17586708068848
"16820",151,0,33,80.5999984741211,5.01727962493896
"16821",379,0,38,92.3000030517578,5.93753623962402
"16822",93,1,26,15.8000001907349,4.53259944915771
"16823",397,1,31,78.5999984741211,5.98393630981445
"16824",1279,0,31,67.3000030517578,7.15383386611938
"16825",93,0,28,68.9000015258789,4.53259944915771
"16826",93,0,40,63.7999992370605,4.53259944915771
"16827",39,0,26,0,3.66356158256531
"16828",182,0,26,48.5,5.20400667190552
"16829",792,0,30,95.4000015258789,6.67456150054932
"16830",92,0,31,85.1999969482422,4.52178859710693
"16831",55,1,45,35.2000007629395,4.00733327865601
"16832",20,0,27,98,2.99573230743408
"16833",230,1,41,84.6999969482422,5.43807935714722
"16834",974,1,31,42.9000015258789,6.88141107559204
"16835",128,1,37,26,4.8520302772522
"16836",646,0,42,78.0999984741211,6.47079944610596
"16837",258,0,30,77,5.55295944213867
"16838",221,1,29,30.1000003814697,5.39816284179688
"16839",288,1,42,28.1000003814697,5.66296052932739
"16840",773,1,33,48,6.65027904510498
"16841",449,1,35,79.5999984741211,6.10702276229858
"16842",1208,1,39,0,7.09672117233276
"16843",178,0,38,102.599998474121,5.18178367614746
"16844",1188,0,44,134.199996948242,7.08002662658691
"16845",220,0,27,35.2000007629395,5.39362764358521
"16846",52,0,46,66.8000030517578,3.95124363899231
"16847",307,0,37,92.3000030517578,5.72684764862061
"16848",377,0,31,14.8000001907349,5.9322452545166
"16849",43,0,33,80.5999984741211,3.76120018959045
"16850",413,1,31,28.1000003814697,6.02344751358032
"16851",1310,1,27,47.4000015258789,7.17778253555298
"16852",125,0,48,49.5,4.82831382751465
"16853",1188,1,44,65.3000030517578,7.08002662658691
"16854",1156,1,28,36.2000007629395,7.05272102355957
"16855",278,0,44,41.2999992370605,5.62762117385864
"16856",128,1,34,31.1000003814697,4.8520302772522
"16857",975,0,33,68.9000015258789,6.88243770599365
"16858",844,0,29,60.2000007629395,6.73815250396729
"16859",73,0,28,107.699996948242,4.29045963287354
"16860",1096,0,28,91.8000030517578,6.99942255020142
"16861",561,1,48,64.8000030517578,6.32972097396851
"16862",1535,0,30,68.4000015258789,7.33628559112549
"16863",325,0,32,63.2999992370605,5.78382539749146
"16864",123,1,27,54.5999984741211,4.81218433380127
"16865",32,0,29,55.0999984741211,3.465735912323
"16866",140,0,30,56.5999984741211,4.94164228439331
"16867",1557,0,49,57.7000007629395,7.3505163192749
"16868",16,1,32,53.5999984741211,2.7725887298584
"16869",62,0,26,57.0999984741211,4.12713432312012
"16870",686,1,29,60.2000007629395,6.53087759017944
"16871",1551,0,32,49.5,7.34665536880493
"16872",209,1,49,51,5.34233427047729
"16873",71,0,27,60.2000007629395,4.26268005371094
"16874",1554,1,26,0,7.34858751296997
"16875",289,0,32,42.9000015258789,5.66642665863037
"16876",380,1,41,45.9000015258789,5.94017124176025
"16877",761,1,31,65.3000030517578,6.63463354110718
"16878",1127,0,33,119.900001525879,7.02731466293335
"16879",170,0,41,85.1999969482422,5.13579845428467
"16880",854,1,33,51,6.74993133544922
"16881",726,1,34,22.3999996185303,6.58755016326904
"16882",1034,1,45,77,6.94119024276733
"16883",124,0,41,85.1999969482422,4.82028150558472
"16884",463,0,30,62.2000007629395,6.1377272605896
"16885",61,0,29,72.4000015258789,4.11087369918823
"16886",884,1,28,51,6.78445720672607
"16887",262,1,43,14.8000001907349,5.5683445930481
"16888",1165,0,30,78.5999984741211,7.06047630310059
"16889",1920,0,44,49.5,7.56008052825928
"16890",235,0,29,59.7000007629395,5.45958566665649
"16891",40,0,26,75.5,3.68887948989868
"16892",15,1,43,20.8999996185303,2.70805025100708
"16893",243,0,28,66.8000030517578,5.49306154251099
"16894",1004,0,37,62.7999992370605,6.91174745559692
"16895",26,0,28,59.2000007629395,3.25809645652771
"16896",154,1,44,28.6000003814697,5.03695249557495
"16897",68,0,33,71.4000015258789,4.21950769424438
"16898",670,1,36,94.9000015258789,6.5072774887085
"16899",1298,0,28,59.2000007629395,7.16858005523682
"16900",1004,1,45,66.3000030517578,6.91174745559692
"16901",108,0,32,71.4000015258789,4.68213129043579
"16902",882,1,42,101,6.78219223022461
"16903",30,0,29,81.0999984741211,3.40119743347168
"16904",92,0,38,59.2000007629395,4.52178859710693
"16905",700,0,27,54.5999984741211,6.55108022689819
"16906",460,1,28,81.5999984741211,6.13122653961182
"16907",876,1,49,42.9000015258789,6.77536630630493
"16908",517,0,43,0,6.24804306030273
"16909",823,1,30,66.8000030517578,6.71295642852783
"16910",70,0,33,61.7000007629395,4.24849510192871
"16911",502,1,45,57.0999984741211,6.21860027313232
"16912",611,0,32,62.2000007629395,6.41509675979614
"16913",366,0,28,50,5.90263319015503
"16914",181,0,30,0,5.19849681854248
"16915",589,0,41,57.7000007629395,6.37842607498169
"16916",32,0,39,61.7000007629395,3.465735912323
"16917",15,0,34,92.9000015258789,2.70805025100708
"16918",66,0,44,81.0999984741211,4.18965482711792
"16919",1007,0,36,133.699996948242,6.9147310256958
"16920",238,0,46,68.4000015258789,5.47227048873901
"16921",54,0,46,104.099998474121,3.98898410797119
"16922",92,0,45,204.100006103516,4.52178859710693
"16923",311,1,27,0,5.7397928237915
"16924",124,0,29,50,4.82028150558472
"16925",17,1,35,52.5999984741211,2.83321332931519
"16926",42,0,35,64.8000030517578,3.7376697063446
"16927",4,0,47,61.2000007629395,1.3862943649292
"16928",702,1,31,0,6.55393362045288
"16929",78,0,31,104.099998474121,4.35670900344849
"16930",608,1,44,30.6000003814697,6.41017484664917
"16931",7,0,30,35.2000007629395,1.94591009616852
"16932",213,1,31,59.7000007629395,5.36129236221313
"16933",1579,0,31,51.5,7.36454725265503
"16934",1116,0,34,114.300003051758,7.01750612258911
"16935",81,0,26,44.9000015258789,4.39444923400879
"16936",63,0,28,60.2000007629395,4.14313459396362
"16937",9,0,44,96.9000015258789,2.19722461700439
"16938",641,0,34,85.1999969482422,6.46302938461304
"16939",154,0,43,135.699996948242,5.03695249557495
"16940",69,0,33,43.4000015258789,4.23410654067993
"16941",1647,1,28,204.100006103516,7.40671062469482
"16942",60,1,33,66.8000030517578,4.09434461593628
"16943",1521,0,38,99,7.32712316513062
"16944",318,0,32,42.9000015258789,5.76205158233643
"16945",1513,1,30,22.3999996185303,7.32184982299805
"16946",91,0,30,56.5999984741211,4.51085948944092
"16947",99,0,49,74,4.59511995315552
"16948",100,0,30,88.8000030517578,4.60517024993896
"16949",65,0,38,65.8000030517578,4.17438745498657
"16950",103,0,26,79.0999984741211,4.63472890853882
"16951",523,0,31,64.3000030517578,6.25958156585693
"16952",184,0,43,85.6999969482422,5.21493577957153
"16953",47,0,38,49.5,3.85014748573303
"16954",2070,0,33,46.4000015258789,7.63530397415161
"16955",426,0,27,70.4000015258789,6.05443954467773
"16956",619,0,30,52,6.42810535430908
"16957",68,0,38,82.6999969482422,4.21950769424438
"16958",45,0,29,60.7000007629395,3.80666255950928
"16959",1187,0,41,0,7.07918453216553
"16960",975,0,37,89.3000030517578,6.88243770599365
"16961",579,1,37,29.6000003814697,6.36130237579346
"16962",1096,1,43,27,6.99942255020142
